bin,doitt_id,created_date,last_edited_date,height_roof,planimetrics_height,height_difference
1090538,1283675,2018-02-06,2023-07-31,100.00000000,102.70440352,2.70440352
1090631,1284829,2018-05-21,2023-07-31,256.00000000,286.50193128,30.50193128
1090850,1288665,2019-03-13,2019-08-16,9.00000000,38.47932472,29.47932472
1090811,1288241,2019-01-16,2019-01-22,76.00000000,90.95439032,14.95439032
1089968,1279324,2017-03-17,2019-01-22,135.00000000,155.25768691,20.25768691
1090724,1283975,2018-02-22,2023-08-02,75.00000000,92.35981939,17.35981939
1090569,1284117,2018-03-19,2019-01-22,98.00000000,101.12901910,3.12901910
1089415,1290723,2019-09-25,2019-12-05,80.00000000,85.28153727,5.28153727
1089797,1282657,2017-10-20,2019-10-31,60.00000000,84.47485425,24.47485425
1090720,1290362,2019-08-15,2019-12-04,135.00000000,180.60772564,45.60772564
1090720,1290362,2019-08-15,2019-12-04,135.00000000,155.52839507,20.52839507
1090207,1279432,2017-03-24,2019-10-25,206.00000000,231.07555142,25.07555142
1091569,1290571,2019-09-10,2023-08-02,196.00000000,130.24714455,65.75285545
1091569,1290571,2019-09-10,2023-08-02,196.00000000,275.19240302,79.19240302
1090704,1288812,2019-03-21,2019-12-05,72.00000000,79.39768302,7.39768302
1090479,1290754,2019-10-03,2023-02-13,805.00000000,761.12917920,43.87082080
1090479,1290754,2019-10-03,2023-02-13,805.00000000,17.59663599,787.40336401
1090479,1290754,2019-10-03,2023-02-13,805.00000000,23.17075552,781.82924448
1017592,1290767,2019-10-04,2023-07-31,251.00000000,278.15977513,27.15977513
1090365,1290803,2019-10-08,2023-07-31,799.00000000,839.84104694,40.84104694
1090892,1291660,2020-01-06,2020-01-22,30.00000000,80.66112544,50.66112544
1090875,1290494,2019-08-30,2020-03-23,10.00000000,12.83243537,2.83243537
1090929,1290743,2019-09-30,2020-07-13,55.00000000,55.00694451,0.00694451
1091631,1293206,2020-10-09,2023-10-31,350.00000000,352.40171384,2.40171384
1064951,1292526,2020-05-28,2020-06-04,64.00000000,75.48466258,11.48466258
1088758,1292562,2020-06-02,2024-05-02,84.00000000,78.38199180,5.61800820
1087143,1294317,2021-04-19,2021-04-19,115.00000000,123.66284657,8.66284657
1090212,1279513,2017-03-30,2021-08-16,137.00000000,160.08204672,23.08204672
1089772,1283683,2018-02-08,2021-08-04,142.00000000,155.11243094,13.11243094
1091680,1293536,2020-11-27,2021-09-03,119.00000000,125.23597239,6.23597239
1033583,1295558,2021-10-04,2024-05-06,141.00000000,248.05817531,107.05817531
1059296,1295562,2021-10-04,2021-10-04,127.00000000,138.28033911,11.28033911
1000796,1295564,2021-10-04,2021-10-04,50.00000000,50.89482794,0.89482794
1038564,1296069,2021-12-08,2021-12-08,151.00000000,424.27546613,273.27546613
1090913,1292471,2020-05-12,2020-05-12,24.00000000,31.49492904,7.49492904
1090807,1288290,2019-01-26,2019-08-16,150.00000000,152.85987183,2.85987183
1090734,1287433,2018-10-17,2018-10-18,62.00000000,66.05611668,4.05611668
1090748,1286544,2018-09-05,2018-10-31,297.00000000,113.30215682,183.69784318
1089869,1284637,2018-05-11,2018-11-05,82.00000000,74.23362860,7.76637140
1090747,1286464,2018-08-29,2018-10-31,146.00000000,166.48800627,20.48800627
1090718,1287482,2018-10-26,2018-10-26,470.00000000,412.18850934,57.81149066
1090600,1284434,2018-04-24,2023-08-09,81.00000000,73.10829002,7.89170998
1086102,1285763,2018-07-17,2018-07-17,154.00000000,80.54091372,73.45908628
1084306,1294221,2021-04-05,2021-11-16,286.00000000,295.08903661,9.08903661
1063596,1282422,2017-09-27,2018-12-07,61.07000000,54.76519642,6.30480358
1090213,1279526,2017-03-31,2018-09-13,120.00000000,146.23904112,26.23904112
1090202,1279321,2017-03-17,2022-09-21,385.00000000,405.05660917,20.05660917
1090442,1279715,2017-04-14,2023-08-09,75.00000000,77.06633983,2.06633983
1089824,1284196,2018-03-21,2023-07-14,52.00000000,53.51149066,1.51149066
1088588,1284074,2018-03-14,2023-09-27,42.46000000,41.30529612,1.15470388
1051691,1283957,2018-02-22,2018-02-22,70.00000000,80.74751295,10.74751295
1089659,1283980,2018-02-23,2023-08-09,60.00000000,64.90174040,4.90174040
1090567,1283990,2018-02-23,2023-08-09,94.00000000,93.97426332,0.02573668
1089419,1284041,2018-02-28,2023-08-09,98.00000000,108.11376444,10.11376444
1078505,1284324,2018-04-12,2018-04-12,60.51000000,55.65365805,4.85634195
1090512,1283657,2018-01-30,2023-08-09,479.00000000,446.74384839,32.25615161
1090650,1285139,2018-06-15,2018-06-15,80.00000000,93.62756285,13.62756285
1090958,1294037,2021-02-22,2022-07-06,110.00000000,128.14933689,18.14933689
1089850,1285033,2018-06-06,2018-06-06,57.00000000,71.95266328,14.95266328
1088832,1285056,2018-06-07,2023-08-09,68.00000000,59.89430404,8.10569596
1090503,1281571,2017-07-18,2023-08-04,60.00000000,76.50928061,16.50928061
1090455,1281381,2017-06-27,2018-10-18,92.00000000,82.34967175,9.65032825
1090440,1282893,2017-11-17,2021-10-12,210.00000000,215.37120512,5.37120512
1090758,1287690,2018-11-15,2019-01-22,33.00000000,39.84285025,6.84285025
1090249,1281259,2017-06-13,2019-01-22,80.00000000,80.70977072,0.70977072
1090250,1281328,2017-06-19,2019-01-22,87.00000000,88.52421672,1.52421672
1090199,1279123,2017-03-16,2019-01-22,80.00000000,80.17719279,0.17719279
1089969,1284998,2018-06-04,2019-01-22,297.00000000,298.20788256,1.20788256
1090188,1285094,2018-06-11,2019-01-22,120.00000000,123.67632074,3.67632074
1090563,1282892,2017-11-17,2019-01-22,367.00000000,401.00768611,34.00768611
1090554,1283991,2018-02-23,2019-01-22,314.00000000,298.85772533,15.14227467
1076686,1290713,2019-09-24,2019-12-05,14.00000000,-2.93225587,16.93225587
1090853,1290717,2019-09-24,2023-08-09,62.00000000,17.00215442,44.99784558
1076688,1290724,2019-09-25,2019-12-05,15.00000000,-17.12474219,32.12474219
1090830,1288351,2019-02-04,2019-10-29,433.00000000,429.69704167,3.30295833
1090667,1291115,2019-11-04,2019-12-05,55.00000000,60.96186542,5.96186542
1090828,1288367,2019-02-05,2019-12-04,80.00000000,92.18842201,12.18842201
1014401,1290766,2019-10-04,2019-12-05,45.00000000,41.19816650,3.80183350
1090641,1290778,2019-10-07,2023-08-09,148.00000000,175.30658403,27.30658403
1038466,1290793,2019-10-08,2019-12-05,11.00000000,17.08807091,6.08807091
1090702,1290798,2019-10-08,2019-12-05,60.00000000,60.68484963,0.68484963
1090888,1291460,2019-12-09,2020-01-22,166.00000000,101.69164095,64.30835905
1090547,1293343,2020-11-02,2023-08-09,67.00000000,72.74298760,5.74298760
1090753,1287686,2018-11-15,2019-01-22,29.00000000,37.36065092,8.36065092
1090466,1292118,2020-02-19,2023-08-09,223.00000000,240.55992080,17.55992080
1089408,1283931,2018-02-21,2019-12-04,60.00000000,61.08092641,1.08092641
1090860,1289932,2019-06-27,2023-08-09,643.00000000,619.25603582,23.74396418
1090183,1292417,2020-04-13,2024-05-06,110.00000000,116.41379452,6.41379452
1089807,1286128,2018-08-14,2023-01-05,390.00000000,430.23179858,40.23179858
1090674,1285651,2018-07-11,2021-08-04,106.00000000,119.95998290,13.95998290
1090610,1284515,2018-04-30,2021-06-15,287.00000000,317.14431000,30.14431000
1090972,1290830,2019-10-11,2021-10-04,504.00000000,105.37533294,398.62466706
1090808,1294702,2021-06-16,2021-06-16,135.00000000,174.56417065,39.56417065
1090337,1296002,2021-11-24,2022-10-18,12.00000000,1.52553314,10.47446686
1090835,1296128,2021-12-14,2021-12-14,100.00000000,99.43121026,0.56878974
1088813,1292408,2020-04-07,2020-04-07,27.00000000,25.75736551,1.24263449
1053893,1286472,2018-08-29,2018-08-29,16.00000000,18.96878559,2.96878559
1090368,1282127,2017-09-05,2017-09-05,87.00000000,64.48507996,22.51492004
1090866,1284190,2018-03-21,2021-10-22,470.00000000,521.83604559,51.83604559
1090866,1284190,2018-03-21,2021-10-22,470.00000000,75.93524402,394.06475598
1090899,1291849,2020-01-16,2020-01-16,57.00000000,53.93510001,3.06489999
1090791,1288033,2018-12-13,2018-12-13,255.00000000,255.46939609,0.46939609
1090539,1283676,2018-02-06,2023-07-31,56.00000000,64.99059276,8.99059276
1090562,1286710,2018-09-17,2018-09-17,750.00000000,750.16577119,0.16577119
1090713,1286805,2018-09-19,2023-08-08,416.00000000,446.16848584,30.16848584
1090608,1284428,2018-04-23,2019-12-05,490.00000000,468.11053019,21.88946981
1090749,1294008,2021-02-11,2023-01-20,120.00000000,126.53583124,6.53583124
1090216,1279552,2017-04-05,2017-08-22,271.00000000,270.96929617,0.03070383
1090201,1279320,2017-03-17,2017-08-22,147.00000000,143.38299408,3.61700592
1090775,1284127,2018-03-20,2018-12-20,32.00000000,39.31499384,7.31499384
1090307,1284191,2018-03-21,2023-07-14,156.00000000,128.68191513,27.31808487
1090253,1283989,2018-02-23,2018-02-23,105.00000000,117.04716551,12.04716551
1090777,1284000,2018-02-23,2023-08-21,1050.00000000,1064.34953843,14.34953843
1090768,1284032,2018-02-27,2018-12-20,18.00000000,17.93914233,0.06085767
1090340,1284040,2018-02-28,2023-08-09,123.00000000,125.76275130,2.76275130
1090703,1284028,2018-02-27,2018-12-20,79.00000000,87.61969712,8.61969712
1090553,1284053,2018-03-06,2018-03-06,170.00000000,174.51453625,4.51453625
1090067,1285131,2018-06-15,2018-06-15,66.00000000,70.14441599,4.14441599
1089260,1283596,2018-01-17,2018-01-17,92.00000000,85.25670611,6.74329389
1053478,1293216,2020-10-13,2021-02-22,181.00000000,164.01638681,16.98361319
1090474,1283486,2018-01-03,2018-01-03,135.60284904,144.70712738,9.10427834
1090559,1288860,2019-03-26,2019-08-16,70.00000000,82.58552636,12.58552636
1082877,1288505,2019-02-26,2019-03-12,121.36000000,123.67827636,2.31827636
1090820,1290705,2019-09-24,2023-08-15,448.00000000,451.40072530,3.40072530
1089236,1283121,2017-11-29,2023-08-15,111.00000000,106.29644623,4.70355377
1090886,1291261,2019-11-18,2019-12-05,13.00000000,12.94918524,0.05081476
1090755,1287688,2018-11-15,2019-01-22,36.00000000,31.49278543,4.50721457
1090759,1287691,2018-11-15,2019-01-22,33.00000000,38.65170656,5.65170656
1090204,1279323,2017-03-17,2022-09-21,135.00000000,139.65319799,4.65319799
1090231,1279565,2017-03-14,2019-01-24,144.00000000,188.69359090,44.69359090
1090469,1283501,2018-01-04,2019-01-22,120.00000000,119.50910719,0.49089281
1089879,1284321,2018-04-12,2019-01-22,156.00000000,163.22720088,7.22720088
1090602,1284469,2018-04-24,2019-01-22,120.00000000,152.29804368,32.29804368
1090870,1290000,2019-07-18,2019-08-16,11.00000000,-21.21924790,32.21924790
1090829,1290651,2019-09-19,2023-01-19,95.00000000,87.29222203,7.70777797
1090804,1290709,2019-09-24,2023-08-15,130.00000000,134.68688400,4.68688400
1090459,1286066,2018-08-09,2024-05-06,311.00000000,190.83240594,120.16759406
1090149,1281370,2017-06-23,2019-10-31,181.00000000,282.93085253,101.93085253
1090354,1288845,2019-03-25,2023-08-15,160.00000000,150.09548904,9.90451096
1090477,1288533,2019-02-27,2021-09-16,210.00000000,242.43510340,32.43510340
1090534,1288847,2019-03-25,2019-12-04,115.00000000,113.60241980,1.39758020
1088815,1290752,2019-10-03,2023-08-09,422.00000000,446.59182069,24.59182069
1054044,1284021,2018-02-27,2020-01-28,96.00000000,100.81306731,4.81306731
1013258,1284322,2018-04-12,2020-01-28,44.00000000,47.15560079,3.15560079
1091650,1293247,2020-10-20,2023-10-24,65.00000000,65.88203780,0.88203780
1003688,1293228,2020-10-16,2020-10-16,59.00000000,62.89268202,3.89268202
1090514,1283658,2018-01-30,2023-08-14,205.00000000,225.38626789,20.38626789
1089965,1290440,2019-08-23,2019-12-17,120.00000000,186.68673291,66.68673291
1080499,1293879,2021-01-29,2021-01-29,85.00000000,46.50405074,38.49594926
1090274,1288981,2019-04-04,2021-02-26,1011.00000000,976.38184809,34.61815191
1090780,1284546,2018-05-03,2023-12-12,12.00000000,14.53799854,2.53799854
1090952,1294942,2021-07-13,2023-02-07,405.00000000,38.51864912,366.48135088
1090952,1294942,2021-07-13,2023-02-07,405.00000000,401.81210700,3.18789300
1089698,1284886,2018-05-22,2021-08-04,784.00000000,775.43104600,8.56895400
1091605,1293959,2021-02-05,2021-08-04,250.00000000,287.80739916,37.80739916
1091605,1293959,2021-02-05,2021-08-04,250.00000000,153.80201134,96.19798866
1089771,1283684,2018-02-08,2021-08-04,800.00000000,812.32517962,12.32517962
1091648,1294854,2021-07-01,2021-09-01,198.00000000,185.44811833,12.55188167
1091651,1295537,2021-09-30,2021-09-30,103.00000000,89.18025452,13.81974548
1090823,1296162,2021-12-17,2022-10-21,520.00000000,526.00814860,6.00814860
5169176,1288487,2019-02-25,2019-08-16,30.00000000,34.60340916,4.60340916
5169175,1288488,2019-02-25,2019-08-16,30.00000000,30.62114847,0.62114847
5168346,1288491,2019-02-25,2019-08-16,30.00000000,34.57313715,4.57313715
5166596,1288481,2019-02-25,2019-08-16,26.00000000,30.97040001,4.97040001
5170507,1291147,2019-11-07,2023-07-18,30.00000000,24.67230490,5.32769510
5169685,1291156,2019-11-08,2019-12-05,30.00000000,35.11154227,5.11154227
5165143,1291162,2019-11-08,2019-12-05,30.00000000,38.68245101,8.68245101
5164405,1288343,2019-02-01,2019-08-16,27.00000000,25.85220634,1.14779366
5168933,1288349,2019-02-01,2019-08-16,27.00000000,34.64798846,7.64798846
5171677,1293815,2021-01-21,2021-01-21,25.00000000,33.57400281,8.57400281
5158297,1291185,2019-11-12,2019-12-05,21.00000000,19.50601469,1.49398531
5170356,1291190,2019-11-12,2019-12-05,32.00000000,32.29411162,0.29411162
5171674,1288392,2019-02-06,2019-02-06,34.00000000,22.29831885,11.70168115
5121392,1280977,2017-05-23,2017-08-22,22.00000000,23.55757178,1.55757178
5164639,1282153,2017-09-07,2019-03-19,33.00000000,35.36492892,2.36492892
5164640,1282157,2017-09-07,2019-03-19,33.00000000,33.82758370,0.82758370
5164511,1291178,2019-11-11,2019-12-05,27.00000000,35.55838887,8.55838887
5087360,1291182,2019-11-11,2019-12-05,32.00000000,32.04108849,0.04108849
5169824,1294095,2021-03-04,2021-03-04,32.00000000,33.65137344,1.65137344
5174634,1294240,2021-04-07,2021-04-07,35.00000000,37.14401753,2.14401753
5171185,1287595,2018-11-07,2018-11-07,24.00000000,23.93574335,0.06425665
5159159,1289157,2019-04-19,2019-08-16,15.00000000,14.81187357,0.18812643
5169602,1280985,2017-05-23,2017-08-22,29.00000000,29.31203347,0.31203347
5171207,1287666,2018-11-13,2018-11-13,26.00000000,25.06871829,0.93128171
5171933,1292414,2020-04-13,2020-04-13,12.00000000,10.57213444,1.42786556
5164849,1288733,2019-03-18,2019-08-16,34.00000000,38.56358249,4.56358249
5170284,1288752,2019-03-18,2019-08-16,30.00000000,29.83886066,0.16113934
5169233,1288764,2019-03-19,2019-08-16,11.00000000,13.72715053,2.72715053
5170025,1288766,2019-03-19,2019-08-16,30.00000000,29.52922573,0.47077427
5121381,1280986,2017-05-23,2017-08-22,27.00000000,29.02870827,2.02870827
5169610,1280975,2017-05-23,2017-08-22,29.00000000,30.80180001,1.80180001
5159355,1288886,2019-03-27,2019-08-16,25.00000000,47.10662546,22.10662546
5110587,1287578,2018-11-07,2018-11-07,25.00000000,24.31995179,0.68004821
5124441,1284533,2018-04-30,2018-04-30,24.00000000,26.27426482,2.27426482
5168936,1288340,2019-02-01,2019-08-16,27.00000000,42.24752467,15.24752467
5168926,1288342,2019-02-01,2019-08-16,27.00000000,29.96056462,2.96056462
5170434,1288356,2019-02-05,2019-08-16,30.00000000,33.53505173,3.53505173
5169169,1288602,2019-03-06,2019-08-16,34.00000000,36.68886688,2.68886688
5167057,1288616,2019-03-08,2019-08-16,32.00000000,36.32913244,4.32913244
5157823,1290640,2019-09-19,2021-02-11,30.00000000,36.22217620,6.22217620
5164543,1288919,2019-03-29,2019-08-16,25.00000000,33.43042265,8.43042265
5164785,1288937,2019-04-01,2019-08-16,26.00000000,34.03951636,8.03951636
5169064,1288941,2019-04-01,2019-08-16,33.00000000,31.62206295,1.37793705
5171625,1288965,2019-04-02,2019-08-16,35.00000000,36.43574040,1.43574040
5164590,1288717,2019-03-14,2019-08-16,35.00000000,34.02571966,0.97428034
5171752,1291380,2019-12-02,2019-12-05,32.00000000,34.16362451,2.16362451
5171818,1291381,2019-12-02,2019-12-05,10.00000000,12.84671005,2.84671005
5166633,1288692,2019-03-14,2019-08-16,25.00000000,34.50063909,9.50063909
5157824,1292534,2020-05-28,2021-02-11,25.00000000,34.78725591,9.78725591
5171209,1286021,2018-08-07,2018-11-13,26.00000000,25.43291559,0.56708441
5169723,1292565,2020-06-02,2020-06-02,35.00000000,37.91695600,2.91695600
5170589,1292597,2020-06-12,2020-06-12,30.00000000,28.55555978,1.44444022
5170587,1292594,2020-06-12,2020-06-12,30.00000000,32.98284120,2.98284120
5166546,1272624,2018-05-15,2019-10-18,32.00000000,37.51961014,5.51961014
5166544,1272622,2018-05-15,2019-10-18,32.00000000,37.51961014,5.51961014
5166541,1272619,2018-05-15,2019-10-18,32.00000000,35.36162187,3.36162187
5166540,1272618,2018-05-15,2019-10-18,32.00000000,35.36162187,3.36162187
5166532,1272610,2018-05-15,2019-10-18,32.00000000,31.59063544,0.40936456
5166536,1272614,2018-05-15,2019-10-18,32.00000000,36.87072181,4.87072181
5166533,1272611,2018-05-15,2019-10-18,32.00000000,31.59063544,0.40936456
5158700,1288364,2019-02-05,2019-08-16,30.00000000,30.36328261,0.36328261
5161523,1288375,2019-02-06,2019-08-16,35.00000000,40.06154245,5.06154245
5170900,1287596,2018-11-07,2018-11-07,24.00000000,25.62018587,1.62018587
5164644,1283954,2018-02-22,2020-05-15,24.00000000,30.17683128,6.17683128
5171882,1289782,2019-06-18,2019-08-16,20.00000000,21.66181077,1.66181077
5170971,1294393,2021-05-03,2021-05-03,31.00000000,36.02684218,5.02684218
5045435,1294394,2021-05-03,2021-05-03,28.00000000,27.66394673,0.33605327
5124497,1284754,2018-05-18,2018-05-18,24.00000000,26.48380358,2.48380358
5124501,1284747,2018-05-18,2018-05-18,25.00000000,26.01968018,1.01968018
5124504,1284748,2018-05-18,2018-05-18,31.00000000,33.18955543,2.18955543
5165153,1290665,2019-09-20,2019-12-05,30.00000000,37.74687697,7.74687697
5165154,1290666,2019-09-20,2019-12-05,30.00000000,35.81525879,5.81525879
5165162,1290670,2019-09-20,2019-12-05,30.00000000,38.81518748,8.81518748
5164526,1291026,2019-10-28,2019-12-05,28.00000000,36.13416482,8.13416482
5170970,1291033,2019-10-29,2019-12-05,26.00000000,27.73327513,1.73327513
5169843,1291034,2019-10-29,2019-12-05,29.00000000,33.56012267,4.56012267
5166576,1291038,2019-10-29,2019-12-05,30.00000000,32.30536215,2.30536215
5082613,1290855,2019-10-15,2019-12-05,32.00000000,32.60041897,0.60041897
5070878,1290868,2019-10-16,2019-12-05,32.00000000,33.24424474,1.24424474
5169133,1290935,2019-10-21,2019-12-05,29.00000000,32.68533808,3.68533808
5165167,1290878,2019-10-16,2019-12-05,27.00000000,30.87836567,3.87836567
5165166,1290879,2019-10-16,2023-08-22,26.00000000,31.57608584,5.57608584
5170166,1290941,2019-10-21,2019-12-05,35.00000000,36.34305317,1.34305317
5171944,1290650,2019-09-19,2020-05-28,35.00000000,34.77811435,0.22188565
5163133,1291892,2020-01-22,2023-05-08,60.00000000,62.89362540,2.89362540
5163133,1291892,2020-01-22,2023-05-08,60.00000000,43.76542491,16.23457509
5171283,1291611,2020-01-02,2021-09-23,35.00000000,36.73410725,1.73410725
5126609,1285696,2018-07-13,2019-01-24,23.07000000,24.39932702,1.32932702
5174619,1295470,2021-09-23,2021-09-23,35.00000000,38.52779544,3.52779544
5171836,1295475,2021-09-23,2021-09-23,13.00000000,12.80092251,0.19907749
5162336,1295704,2021-10-20,2021-10-20,26.00000000,29.24846037,3.24846037
5171548,1295767,2021-10-26,2021-10-26,30.00000000,34.48381991,4.48381991
5022138,1295891,2021-11-08,2021-11-08,25.00000000,38.98869888,13.98869888
5174942,1295894,2021-11-08,2021-11-08,26.00000000,32.55963343,6.55963343
5068339,1295902,2021-11-08,2021-11-08,32.00000000,34.02927187,2.02927187
5174748,1295904,2021-11-08,2021-11-08,30.00000000,31.69080806,1.69080806
5174848,1296001,2021-11-24,2021-11-24,12.00000000,8.08958692,3.91041308
